User_ID,Age,Gender,City,Annual_Income,Spending_Score,Device_Type,Browser,Session_Duration_Min,Pages_Visited,Product_Category,Purchase_Amount,Payment_Method,Membership_Level,Campaign_Source,Day_of_Week,Cart_Items,Returned
5693,33,Other,Chennai,467571,66,Mobile,Safari,79,11,Home,18241.89,COD,Regular,Referral,Monday,7,1
5694,30,Male,Delhi,805444,33,Tablet,Safari,96,4,Home,9953.84,Debit Card,Silver,Email,Tuesday,6,0
5695,20,Male,Bangalore,445954,93,Tablet,Edge,12,27,Fashion,6951.71,COD,Platinum,Organic,Sunday,1,0
5696,26,Female,Chennai,886430,4,Tablet,Firefox,112,4,Books,2038.91,Debit Card,Platinum,Email,Tuesday,8,1
5697,31,Female,Pune,212199,82,Tablet,Opera,56,4,Sports,9219.54,UPI,Gold,Email,Friday,6,0
5698,30,Female,Pune,727219,55,Desktop,Chrome,115,19,Sports,15416.49,Debit Card,Silver,Social Media,Sunday,1,0
5699,24,Male,Pune,1328955,24,Desktop,Safari,12,2,Books,14371.97,Credit Card,Platinum,Social Media,Saturday,1,0
5700,32,Other,Pune,387265,32,Desktop,Safari,89,16,Books,9982.09,Credit Card,Silver,Ads,Friday,4,0
5701,24,Male,Pune,651005,73,Mobile,Opera,53,20,Sports,14418.75,Credit Card,Platinum,Social Media,Friday,4,0
5702,55,Other,Delhi,454031,47,Desktop,Safari,98,13,Fashion,7080.14,Credit Card,Gold,Social Media,Saturday,8,0
5703,51,Male,Kolkata,679976,16,Desktop,Firefox,8,8,Electronics,14731.84,UPI,Gold,Ads,Wednesday,0,0
5704,58,Male,Hyderabad,358393,21,Mobile,Chrome,58,19,Books,1806.11,Debit Card,Silver,Ads,Saturday,4,0
5705,39,Female,Kolkata,1047464,94,Mobile,Opera,24,22,Home,4064.76,Wallet,Platinum,Email,Monday,2,0
5706,41,Other,Delhi,1256212,67,Mobile,Opera,109,2,Fashion,17566.69,Net Banking,Gold,Email,Friday,2,0
5707,54,Male,Mumbai,1053828,97,Tablet,Edge,61,17,Home,5943.74,Credit Card,Regular,Email,Saturday,4,0
5708,18,Male,Ahmedabad,320249,31,Desktop,Chrome,1,23,Beauty,4198.23,Credit Card,Silver,Social Media,Tuesday,1,0
5709,27,Other,Kolkata,1102050,14,Desktop,Opera,89,12,Fashion,1871.15,COD,Regular,Organic,Wednesday,3,0
5710,33,Male,Delhi,477133,6,Desktop,Safari,98,14,Fashion,7919.8,Credit Card,Platinum,Organic,Monday,3,0
5711,25,Other,Ahmedabad,1299662,69,Mobile,Chrome,78,12,Home,1432.94,Net Banking,Gold,Social Media,Thursday,3,1
5712,42,Female,Chennai,968901,29,Desktop,Firefox,100,22,Sports,9989.91,Net Banking,Regular,Referral,Friday,1,0
5713,29,Female,Pune,958031,55,Tablet,Opera,70,13,Beauty,18392.17,Wallet,Platinum,Email,Saturday,2,0
5714,42,Other,Delhi,655341,37,Desktop,Firefox,45,10,Home,15763.97,COD,Gold,Social Media,Friday,2,0
5715,34,Female,Kolkata,754686,59,Desktop,Opera,9,4,Fashion,909.41,Wallet,Silver,Referral,Thursday,7,0
5716,43,Other,Hyderabad,1056715,36,Mobile,Safari,112,7,Sports,6065.19,UPI,Gold,Email,Friday,7,0
5717,31,Male,Kolkata,1089128,85,Tablet,Edge,1,22,Beauty,3834.12,Wallet,Silver,Ads,Saturday,0,0
5718,58,Male,Pune,1319350,76,Desktop,Safari,73,2,Sports,1432.1,UPI,Gold,Social Media,Saturday,3,0
5719,53,Other,Kolkata,989266,59,Mobile,Firefox,24,15,Home,2261.95,Debit Card,Gold,Referral,Monday,6,0
5720,40,Male,Bangalore,507820,87,Tablet,Chrome,60,4,Sports,18172.07,Wallet,Regular,Organic,Wednesday,0,0
5721,23,Female,Mumbai,715329,78,Tablet,Firefox,103,9,Fashion,6270.66,Wallet,Regular,Social Media,Saturday,1,1
5722,22,Male,Chennai,293715,64,Mobile,Edge,82,24,Fashion,7905.26,Net Banking,Silver,Organic,Tuesday,4,0
5723,42,Male,Hyderabad,431048,43,Mobile,Opera,48,6,Electronics,9765.45,Net Banking,Silver,Referral,Thursday,6,0
5724,35,Other,Mumbai,994622,42,Mobile,Opera,39,29,Beauty,14924.09,Wallet,Regular,Social Media,Sunday,6,0
5725,30,Female,Delhi,1337940,74,Mobile,Firefox,18,17,Home,15987.57,Credit Card,Silver,Social Media,Monday,8,0
5726,31,Male,Mumbai,859710,60,Mobile,Chrome,105,7,Sports,19278.22,Credit Card,Silver,Social Media,Monday,2,0
5727,45,Male,Pune,1068004,62,Mobile,Opera,92,16,Books,4292.49,Credit Card,Platinum,Social Media,Thursday,9,1
5728,35,Other,Pune,359772,64,Desktop,Opera,52,17,Fashion,6091.22,Wallet,Regular,Ads,Wednesday,1,0
5729,45,Other,Bangalore,272146,91,Mobile,Edge,2,8,Electronics,6327.92,Wallet,Gold,Social Media,Sunday,0,0
5730,44,Female,Ahmedabad,1356130,58,Mobile,Edge,101,3,Home,8960.65,Debit Card,Silver,Referral,Wednesday,7,0
5731,49,Male,Mumbai,1146924,2,Tablet,Chrome,105,25,Fashion,16167.35,Net Banking,Silver,Referral,Tuesday,6,0
5732,26,Other,Kolkata,487321,78,Tablet,Opera,36,29,Home,4865.18,Credit Card,Gold,Ads,Tuesday,8,0
5733,57,Other,Mumbai,1456354,71,Tablet,Safari,48,21,Fashion,15680.14,Wallet,Silver,Social Media,Tuesday,1,0
5734,49,Other,Pune,1302915,81,Mobile,Firefox,117,22,Home,4160.4,Credit Card,Platinum,Social Media,Sunday,8,0
5735,37,Female,Ahmedabad,1035714,84,Mobile,Opera,88,20,Fashion,14231.94,Net Banking,Regular,Email,Wednesday,9,0
5736,45,Other,Delhi,372142,8,Desktop,Firefox,35,6,Books,16000.13,Credit Card,Regular,Email,Friday,7,0
5737,50,Female,Delhi,391775,56,Desktop,Opera,70,25,Books,17090.3,COD,Platinum,Organic,Sunday,3,0
5738,21,Female,Chennai,880766,84,Desktop,Edge,81,23,Books,10254.68,COD,Platinum,Ads,Friday,9,0
5739,51,Male,Kolkata,401578,36,Desktop,Chrome,94,18,Books,6641.43,UPI,Platinum,Email,Saturday,3,0
5740,20,Male,Kolkata,425843,69,Mobile,Safari,115,11,Sports,15470.45,Net Banking,Platinum,Referral,Friday,3,1
5741,43,Female,Delhi,1223602,13,Tablet,Edge,72,6,Beauty,6486.24,COD,Silver,Referral,Thursday,4,0
5742,25,Male,Mumbai,1097570,39,Mobile,Chrome,42,27,Fashion,3046.97,Net Banking,Silver,Referral,Thursday,0,0
5743,23,Male,Bangalore,324648,81,Mobile,Edge,74,27,Home,16710.26,Debit Card,Regular,Ads,Thursday,4,0
5744,33,Other,Delhi,1484090,6,Mobile,Firefox,80,13,Fashion,8283.69,Net Banking,Gold,Referral,Thursday,8,0
5745,41,Male,Kolkata,1211930,19,Mobile,Opera,38,29,Electronics,11459.59,UPI,Regular,Email,Wednesday,8,0
5746,56,Female,Kolkata,789421,25,Tablet,Edge,26,28,Books,18377.04,UPI,Gold,Email,Thursday,8,0
5747,47,Male,Pune,1269821,3,Tablet,Chrome,31,9,Sports,2802.35,Debit Card,Gold,Organic,Tuesday,2,0
5748,30,Other,Pune,711163,53,Desktop,Opera,52,8,Books,11187.96,Net Banking,Gold,Organic,Thursday,0,1
5749,22,Female,Chennai,1357150,28,Mobile,Firefox,60,13,Books,11219.42,Wallet,Gold,Ads,Monday,1,1
5750,42,Male,Ahmedabad,1291842,26,Desktop,Firefox,8,27,Electronics,17251.64,Net Banking,Gold,Organic,Friday,6,1
5751,37,Female,Chennai,957079,47,Tablet,Safari,61,29,Home,6891.05,COD,Platinum,Ads,Monday,4,0
5752,35,Male,Mumbai,1130099,8,Tablet,Opera,35,14,Fashion,8084.16,COD,Gold,Social Media,Monday,9,0
5753,35,Other,Delhi,293254,57,Desktop,Firefox,34,1,Fashion,10433.93,UPI,Silver,Organic,Saturday,1,0
5754,19,Male,Delhi,618359,55,Tablet,Edge,10,5,Electronics,3427.28,Net Banking,Platinum,Ads,Tuesday,6,0
5755,27,Female,Chennai,1451348,79,Tablet,Firefox,40,6,Beauty,9466.16,Credit Card,Platinum,Email,Wednesday,7,0
5756,29,Female,Delhi,674676,1,Mobile,Firefox,108,9,Sports,8778.03,COD,Regular,Organic,Tuesday,1,0
5757,30,Female,Mumbai,769574,40,Mobile,Firefox,52,20,Fashion,4028.15,Net Banking,Platinum,Organic,Sunday,7,0
5758,28,Male,Bangalore,1322520,23,Tablet,Safari,12,13,Fashion,16677.15,Debit Card,Regular,Ads,Wednesday,0,1
5759,36,Male,Ahmedabad,1379982,54,Tablet,Chrome,105,1,Home,8677.57,COD,Silver,Social Media,Tuesday,8,0
5760,52,Male,Pune,323438,42,Desktop,Firefox,27,22,Electronics,6190.71,UPI,Silver,Organic,Wednesday,8,0
5761,56,Other,Mumbai,1325215,80,Desktop,Chrome,19,25,Home,2694.45,UPI,Platinum,Ads,Thursday,3,0
5762,43,Other,Delhi,1306793,50,Tablet,Opera,57,6,Sports,1885.98,UPI,Gold,Social Media,Tuesday,8,0
5763,31,Other,Mumbai,834545,4,Mobile,Chrome,90,7,Fashion,19208.52,UPI,Platinum,Ads,Monday,4,0
5764,41,Female,Pune,749457,8,Mobile,Opera,54,10,Electronics,19903.55,Net Banking,Platinum,Social Media,Sunday,0,0
5765,58,Female,Hyderabad,1475678,36,Desktop,Safari,15,4,Books,17968.72,Wallet,Regular,Referral,Tuesday,7,1
5766,18,Female,Kolkata,1357823,10,Mobile,Opera,95,29,Electronics,9226.77,Net Banking,Gold,Organic,Monday,3,0
5767,39,Female,Pune,354524,30,Mobile,Opera,110,18,Electronics,16177.52,COD,Silver,Referral,Wednesday,5,0
5768,40,Female,Kolkata,1143758,16,Desktop,Edge,37,29,Sports,16702.22,Credit Card,Gold,Ads,Thursday,0,0
5769,36,Male,Pune,400505,30,Desktop,Safari,61,16,Beauty,6066.2,UPI,Platinum,Referral,Thursday,9,1
5770,35,Female,Hyderabad,1043542,64,Mobile,Firefox,18,19,Beauty,11761.98,Credit Card,Gold,Social Media,Thursday,0,0
5771,29,Male,Delhi,663400,74,Desktop,Safari,93,11,Beauty,19140.76,UPI,Regular,Email,Monday,8,1
5772,45,Other,Delhi,799498,11,Tablet,Edge,44,17,Home,5673.35,COD,Regular,Referral,Friday,4,0
5773,45,Other,Ahmedabad,1340822,34,Desktop,Opera,91,2,Home,13291.44,Debit Card,Regular,Ads,Friday,6,0
5774,50,Other,Bangalore,875330,80,Tablet,Safari,102,7,Sports,13284.57,UPI,Gold,Organic,Tuesday,5,0
5775,36,Other,Pune,597010,55,Tablet,Edge,84,9,Electronics,9108.15,Debit Card,Gold,Referral,Friday,2,0
5776,45,Other,Mumbai,422167,83,Tablet,Firefox,21,25,Beauty,9857.54,Wallet,Silver,Referral,Friday,9,0
5777,54,Female,Bangalore,1198384,4,Desktop,Opera,29,25,Fashion,9182.01,UPI,Silver,Email,Friday,5,0
5778,43,Female,Delhi,755505,49,Desktop,Safari,107,27,Beauty,10469.43,Credit Card,Platinum,Ads,Friday,0,0
5779,52,Female,Delhi,1222858,44,Desktop,Safari,15,14,Sports,3060.68,Wallet,Silver,Referral,Monday,9,0
5780,51,Other,Ahmedabad,1331238,31,Tablet,Opera,86,17,Beauty,15915.47,UPI,Silver,Organic,Thursday,9,0
5781,52,Other,Ahmedabad,1187584,48,Desktop,Safari,87,15,Fashion,13255.39,Credit Card,Silver,Social Media,Wednesday,4,0
5782,57,Male,Ahmedabad,868235,99,Mobile,Opera,68,7,Fashion,19479.06,Debit Card,Silver,Organic,Monday,2,1
5783,33,Female,Chennai,1056323,98,Mobile,Edge,88,7,Fashion,4988.3,Net Banking,Platinum,Referral,Sunday,4,0
5784,55,Other,Bangalore,613208,26,Desktop,Opera,64,14,Sports,3004.77,Wallet,Silver,Referral,Sunday,2,0
5785,30,Other,Delhi,842247,70,Tablet,Firefox,14,9,Beauty,6916.83,Debit Card,Platinum,Email,Sunday,2,0
5786,40,Other,Hyderabad,1431310,97,Desktop,Opera,37,9,Sports,10243.85,Net Banking,Regular,Ads,Friday,2,0
5787,39,Male,Kolkata,457962,91,Mobile,Safari,119,17,Books,4179.69,COD,Silver,Email,Friday,2,0
5788,33,Other,Chennai,1229116,12,Tablet,Opera,54,26,Fashion,9265.96,COD,Gold,Organic,Monday,4,0
5789,45,Male,Mumbai,1495711,45,Desktop,Opera,59,21,Beauty,12888.0,COD,Platinum,Ads,Wednesday,6,0
5790,52,Male,Kolkata,258475,8,Desktop,Opera,59,2,Home,1217.81,Wallet,Gold,Email,Thursday,6,0
5791,25,Female,Chennai,493218,9,Tablet,Firefox,85,12,Sports,15184.79,COD,Gold,Referral,Friday,3,0
5792,39,Other,Ahmedabad,1491107,1,Tablet,Firefox,55,22,Home,18800.25,UPI,Regular,Ads,Tuesday,1,0
5793,38,Male,Pune,1446663,5,Mobile,Safari,43,16,Books,5438.14,Wallet,Platinum,Social Media,Saturday,7,0
5794,43,Other,Pune,938234,71,Desktop,Safari,52,2,Home,15546.83,Debit Card,Gold,Social Media,Wednesday,6,1
5795,57,Female,Mumbai,292543,82,Mobile,Opera,39,15,Electronics,8416.89,Credit Card,Platinum,Organic,Saturday,8,0
5796,38,Female,Hyderabad,1438717,54,Mobile,Chrome,77,6,Fashion,13322.21,UPI,Gold,Email,Saturday,6,0
5797,42,Male,Mumbai,900438,24,Tablet,Edge,19,23,Books,14886.02,Wallet,Platinum,Organic,Friday,4,0
5798,58,Female,Bangalore,1401484,26,Desktop,Opera,56,22,Home,5969.98,Wallet,Regular,Social Media,Tuesday,8,0
5799,18,Female,Kolkata,792371,10,Mobile,Edge,90,28,Sports,15769.21,UPI,Gold,Referral,Sunday,7,0
5800,23,Female,Mumbai,1351803,61,Mobile,Firefox,36,11,Fashion,2191.72,COD,Regular,Referral,Monday,3,0
5801,40,Other,Mumbai,1166479,40,Tablet,Safari,52,29,Books,19735.82,Wallet,Gold,Referral,Thursday,4,0
5802,40,Other,Chennai,1052427,44,Desktop,Chrome,44,17,Fashion,6806.8,UPI,Platinum,Referral,Tuesday,3,0
5803,40,Male,Hyderabad,614046,12,Desktop,Safari,46,4,Books,4553.68,Credit Card,Gold,Referral,Friday,9,0
5804,49,Male,Mumbai,1052548,22,Mobile,Firefox,97,19,Sports,2859.22,Debit Card,Platinum,Social Media,Tuesday,8,0
5805,47,Female,Bangalore,1394087,27,Tablet,Opera,40,5,Beauty,16262.42,COD,Silver,Ads,Monday,6,0
5806,30,Female,Chennai,335787,67,Desktop,Firefox,80,23,Sports,11759.22,COD,Gold,Referral,Saturday,4,1
5807,35,Male,Hyderabad,881467,82,Desktop,Chrome,53,12,Beauty,19038.24,Credit Card,Silver,Ads,Friday,0,0
5808,40,Female,Hyderabad,1214804,69,Mobile,Opera,57,19,Fashion,12988.8,UPI,Silver,Referral,Sunday,5,0
5809,32,Male,Delhi,243394,14,Desktop,Opera,19,1,Sports,6877.8,Credit Card,Gold,Organic,Saturday,1,0
5810,50,Other,Pune,500809,25,Desktop,Chrome,101,27,Home,16744.61,Net Banking,Gold,Email,Wednesday,4,0
5811,38,Female,Kolkata,1497238,52,Desktop,Safari,78,11,Sports,5696.58,Debit Card,Regular,Ads,Tuesday,8,0
5812,56,Female,Bangalore,721424,95,Desktop,Opera,44,25,Home,5887.73,Debit Card,Silver,Email,Wednesday,9,0
5813,40,Female,Pune,363497,85,Mobile,Safari,108,22,Home,662.77,Credit Card,Platinum,Social Media,Monday,8,0
5814,44,Other,Chennai,653090,59,Desktop,Edge,94,6,Fashion,5115.25,Wallet,Gold,Organic,Tuesday,8,0
5815,35,Other,Chennai,855041,38,Desktop,Chrome,95,4,Beauty,5302.54,Wallet,Silver,Referral,Thursday,1,0
5816,41,Female,Bangalore,1070792,20,Tablet,Edge,20,27,Beauty,6020.68,Debit Card,Silver,Referral,Monday,3,0
5817,57,Male,Hyderabad,1095321,78,Mobile,Opera,44,17,Home,7435.71,Debit Card,Platinum,Social Media,Tuesday,8,1
5818,59,Other,Ahmedabad,414367,20,Desktop,Chrome,43,12,Beauty,11575.81,Wallet,Gold,Ads,Tuesday,6,1
5819,24,Female,Mumbai,550748,56,Tablet,Opera,111,25,Sports,4406.18,UPI,Gold,Referral,Thursday,4,0
5820,37,Female,Bangalore,596885,30,Mobile,Chrome,7,10,Home,12771.54,COD,Silver,Ads,Sunday,1,0
5821,44,Other,Chennai,1328494,41,Desktop,Safari,42,23,Home,2752.97,COD,Gold,Referral,Saturday,8,0
5822,23,Male,Pune,1132940,84,Tablet,Firefox,62,28,Electronics,18625.13,COD,Silver,Ads,Sunday,1,0
5823,44,Female,Kolkata,939670,71,Mobile,Firefox,101,26,Sports,619.59,Credit Card,Platinum,Email,Saturday,6,0
5824,26,Male,Bangalore,891390,63,Desktop,Chrome,111,14,Beauty,18173.14,Credit Card,Regular,Ads,Tuesday,9,0
5825,48,Male,Hyderabad,399474,69,Tablet,Edge,2,7,Beauty,10989.29,COD,Regular,Social Media,Tuesday,8,0
5826,38,Other,Kolkata,1305576,95,Mobile,Chrome,86,27,Electronics,14229.9,Net Banking,Platinum,Referral,Sunday,3,0
5827,43,Female,Kolkata,209251,29,Tablet,Safari,77,23,Sports,6037.02,Net Banking,Gold,Organic,Wednesday,8,0
5828,57,Female,Kolkata,514791,79,Tablet,Edge,46,23,Fashion,3558.6,UPI,Platinum,Ads,Wednesday,7,0
5829,30,Male,Delhi,1488525,89,Desktop,Chrome,116,24,Fashion,18951.16,Credit Card,Silver,Organic,Friday,6,0
5830,40,Other,Kolkata,426519,77,Tablet,Chrome,38,11,Sports,8875.98,COD,Regular,Ads,Tuesday,7,0
5831,37,Other,Delhi,600624,44,Desktop,Opera,95,24,Beauty,9662.21,Net Banking,Silver,Email,Monday,3,1
5832,54,Other,Mumbai,675431,88,Desktop,Safari,1,3,Books,19715.0,COD,Gold,Organic,Sunday,6,1
5833,45,Male,Mumbai,531213,79,Tablet,Safari,47,8,Fashion,6787.77,Debit Card,Regular,Social Media,Monday,2,1
5834,34,Male,Kolkata,793964,88,Tablet,Firefox,107,20,Books,2093.81,Net Banking,Platinum,Organic,Tuesday,4,0
5835,45,Female,Hyderabad,554298,90,Tablet,Opera,13,23,Books,11779.59,COD,Regular,Ads,Sunday,1,0
5836,58,Other,Pune,1072622,83,Tablet,Edge,60,5,Fashion,11140.67,Credit Card,Platinum,Social Media,Saturday,7,0
5837,19,Male,Mumbai,776491,57,Mobile,Firefox,81,28,Beauty,15484.78,Credit Card,Platinum,Email,Sunday,1,0
5838,42,Other,Delhi,778905,24,Desktop,Safari,64,4,Sports,19106.05,Debit Card,Silver,Organic,Friday,6,0
5839,58,Male,Hyderabad,558455,19,Tablet,Chrome,68,13,Electronics,6222.72,Debit Card,Regular,Social Media,Wednesday,7,0
5840,23,Female,Kolkata,804500,17,Mobile,Opera,55,4,Sports,14463.75,UPI,Platinum,Organic,Wednesday,5,0
5841,28,Other,Hyderabad,455752,69,Tablet,Safari,107,6,Electronics,8746.61,COD,Silver,Email,Sunday,3,0
5842,55,Male,Hyderabad,1451054,61,Mobile,Safari,31,2,Books,15697.08,Net Banking,Silver,Email,Sunday,3,0
5843,23,Other,Bangalore,1186944,4,Desktop,Opera,119,29,Books,3369.11,Net Banking,Gold,Email,Saturday,5,0
5844,28,Male,Pune,379307,22,Tablet,Safari,97,5,Sports,10067.04,Wallet,Gold,Email,Friday,7,0
5845,31,Male,Kolkata,998405,74,Mobile,Firefox,14,15,Fashion,1636.02,Wallet,Platinum,Social Media,Tuesday,8,0
5846,19,Male,Pune,1033408,85,Mobile,Opera,85,8,Books,11267.37,Net Banking,Regular,Social Media,Friday,5,0
5847,57,Other,Mumbai,1228853,89,Desktop,Safari,86,2,Home,3462.57,UPI,Gold,Email,Monday,2,0
5848,20,Male,Ahmedabad,217804,6,Tablet,Safari,5,21,Home,19204.9,COD,Platinum,Ads,Tuesday,9,1
5849,52,Female,Pune,288613,30,Tablet,Opera,119,23,Beauty,11131.17,Debit Card,Regular,Social Media,Tuesday,3,0
5850,50,Other,Chennai,1273256,93,Desktop,Chrome,54,5,Sports,10634.55,UPI,Gold,Email,Saturday,4,0
5851,41,Female,Delhi,523111,75,Desktop,Edge,53,26,Sports,19449.38,Debit Card,Gold,Social Media,Friday,2,0
5852,36,Female,Mumbai,216862,11,Desktop,Opera,37,9,Beauty,10018.46,UPI,Platinum,Organic,Friday,4,0
5853,35,Other,Kolkata,811726,48,Mobile,Chrome,96,25,Beauty,13566.86,UPI,Platinum,Ads,Thursday,7,0
5854,41,Male,Pune,1484529,46,Mobile,Safari,57,8,Electronics,1028.96,Net Banking,Regular,Email,Saturday,3,0
5855,52,Female,Delhi,370625,27,Desktop,Firefox,3,14,Electronics,14195.94,UPI,Gold,Ads,Thursday,6,0
5856,18,Other,Kolkata,399646,19,Tablet,Safari,105,16,Home,2175.78,Net Banking,Platinum,Social Media,Wednesday,0,0
5857,53,Male,Kolkata,1308889,86,Mobile,Safari,77,25,Fashion,15626.67,Wallet,Silver,Social Media,Thursday,6,1
5858,42,Other,Mumbai,364033,92,Desktop,Chrome,11,2,Sports,17549.23,Net Banking,Gold,Organic,Sunday,0,0
5859,51,Other,Chennai,1017994,59,Mobile,Opera,114,3,Home,6377.81,Net Banking,Platinum,Email,Wednesday,1,0
5860,42,Other,Delhi,1247328,68,Mobile,Edge,42,4,Home,17574.79,Credit Card,Silver,Email,Monday,0,1
5861,33,Male,Ahmedabad,881425,54,Desktop,Edge,55,15,Fashion,9704.47,Wallet,Regular,Referral,Thursday,2,0
5862,51,Female,Ahmedabad,1194841,83,Tablet,Opera,38,5,Home,11474.36,Net Banking,Regular,Organic,Friday,7,0
5863,46,Female,Ahmedabad,1499558,17,Tablet,Opera,24,15,Home,8278.56,Wallet,Gold,Ads,Wednesday,7,0
5864,36,Other,Chennai,1340656,50,Mobile,Firefox,9,26,Fashion,9583.19,COD,Gold,Email,Sunday,6,0
5865,40,Other,Delhi,704399,40,Tablet,Opera,13,28,Home,18174.59,COD,Gold,Referral,Saturday,6,1
5866,36,Male,Bangalore,786566,87,Tablet,Firefox,86,18,Sports,18951.16,UPI,Gold,Ads,Saturday,4,0
5867,42,Other,Kolkata,1149958,92,Desktop,Opera,18,13,Beauty,8972.79,Debit Card,Silver,Social Media,Sunday,9,0
5868,33,Other,Bangalore,1360513,11,Desktop,Firefox,10,11,Fashion,10335.79,COD,Gold,Social Media,Wednesday,8,0
5869,26,Other,Delhi,1040228,14,Desktop,Opera,111,10,Books,2411.88,Wallet,Regular,Organic,Sunday,0,0
5870,18,Female,Ahmedabad,436999,13,Tablet,Opera,12,4,Beauty,6579.86,Debit Card,Gold,Social Media,Monday,3,1
5871,59,Other,Delhi,1456838,88,Tablet,Edge,116,20,Sports,10313.42,Net Banking,Platinum,Social Media,Thursday,5,0
5872,36,Female,Chennai,391141,80,Desktop,Safari,94,5,Books,4131.4,Debit Card,Gold,Referral,Friday,3,0
5873,50,Male,Kolkata,791020,28,Tablet,Safari,47,22,Home,11573.01,Net Banking,Silver,Ads,Wednesday,1,0
5874,51,Male,Pune,1431509,94,Desktop,Firefox,110,1,Home,13737.14,Credit Card,Gold,Ads,Monday,1,0
5875,33,Female,Kolkata,642703,44,Mobile,Chrome,83,13,Books,13034.2,Wallet,Gold,Referral,Monday,1,1
5876,57,Female,Hyderabad,1277093,63,Mobile,Edge,83,14,Books,8906.0,UPI,Silver,Ads,Thursday,6,0
5877,35,Female,Delhi,556539,61,Tablet,Opera,117,22,Home,15409.45,Debit Card,Silver,Ads,Friday,4,0
5878,51,Female,Mumbai,397855,91,Tablet,Edge,10,16,Beauty,6458.5,Debit Card,Platinum,Organic,Thursday,1,0
5879,42,Other,Mumbai,1112002,17,Tablet,Chrome,1,13,Books,9438.61,Wallet,Silver,Email,Wednesday,8,0
5880,23,Female,Mumbai,731399,50,Tablet,Edge,57,15,Electronics,5476.08,Debit Card,Regular,Ads,Saturday,1,0
5881,38,Female,Bangalore,1379958,26,Mobile,Chrome,116,9,Beauty,12112.21,UPI,Silver,Ads,Friday,6,0
5882,23,Female,Pune,1193800,7,Desktop,Chrome,71,3,Electronics,8870.07,Credit Card,Regular,Ads,Sunday,0,0
5883,49,Other,Chennai,1401691,99,Mobile,Chrome,119,2,Beauty,4420.54,UPI,Regular,Social Media,Saturday,5,0
5884,58,Other,Pune,1170638,79,Desktop,Chrome,119,12,Sports,6232.88,COD,Silver,Referral,Sunday,5,0
5885,56,Other,Bangalore,552624,16,Tablet,Chrome,11,24,Beauty,5661.41,UPI,Platinum,Organic,Thursday,4,0
5886,48,Male,Pune,301850,85,Desktop,Opera,53,18,Beauty,18227.16,COD,Platinum,Social Media,Sunday,6,1
5887,59,Other,Pune,1237033,17,Desktop,Edge,4,24,Fashion,10486.89,Debit Card,Gold,Referral,Friday,9,0
5888,27,Female,Kolkata,593018,90,Desktop,Safari,100,26,Books,13087.85,Credit Card,Gold,Organic,Sunday,7,0
5889,47,Other,Mumbai,289937,35,Desktop,Safari,61,4,Home,18701.2,Net Banking,Regular,Social Media,Monday,1,0
5890,35,Other,Delhi,872741,84,Mobile,Opera,85,25,Home,3726.13,Credit Card,Gold,Organic,Saturday,2,0
5891,41,Female,Mumbai,1019696,84,Tablet,Firefox,86,20,Books,18744.19,COD,Platinum,Ads,Saturday,7,0
5892,26,Other,Pune,877429,23,Tablet,Chrome,10,15,Home,10838.78,Credit Card,Platinum,Social Media,Monday,4,0
5893,48,Male,Delhi,708867,69,Desktop,Edge,87,1,Electronics,17138.66,Wallet,Silver,Social Media,Tuesday,5,0
5894,32,Other,Kolkata,374036,9,Tablet,Chrome,5,8,Sports,3443.11,Debit Card,Platinum,Email,Monday,3,0
5895,21,Male,Chennai,468054,87,Mobile,Chrome,61,17,Electronics,5531.42,UPI,Silver,Ads,Thursday,0,1
5896,57,Male,Hyderabad,1319596,18,Desktop,Safari,112,5,Fashion,3964.0,COD,Platinum,Ads,Monday,7,0
5897,26,Male,Delhi,1445760,93,Tablet,Chrome,76,7,Fashion,13103.09,COD,Gold,Social Media,Saturday,3,0
5898,26,Female,Bangalore,448920,75,Tablet,Edge,30,3,Books,2901.15,COD,Platinum,Social Media,Saturday,8,0
5899,43,Other,Mumbai,1019253,48,Desktop,Edge,57,6,Beauty,15871.2,Debit Card,Gold,Referral,Wednesday,1,1
5900,21,Male,Kolkata,576437,72,Mobile,Safari,33,13,Fashion,5083.68,Credit Card,Regular,Email,Monday,7,0
5901,34,Male,Kolkata,1161896,91,Desktop,Opera,37,16,Fashion,5183.96,COD,Platinum,Social Media,Saturday,8,0
5902,33,Other,Mumbai,553034,66,Desktop,Safari,82,27,Sports,5694.31,Net Banking,Gold,Organic,Saturday,5,1
5903,32,Female,Pune,1231998,23,Tablet,Safari,68,17,Fashion,14953.12,COD,Regular,Referral,Saturday,7,0
5904,52,Female,Pune,1457206,85,Tablet,Chrome,91,6,Beauty,18491.9,Credit Card,Gold,Social Media,Thursday,3,0
5905,22,Male,Pune,921880,10,Desktop,Firefox,111,5,Home,18159.45,Credit Card,Platinum,Ads,Wednesday,9,1
5906,22,Female,Ahmedabad,671412,38,Desktop,Opera,23,18,Electronics,2114.96,Net Banking,Platinum,Email,Saturday,0,0
5907,37,Other,Kolkata,677603,59,Tablet,Opera,70,4,Electronics,5322.49,UPI,Gold,Referral,Tuesday,1,0
5908,32,Female,Pune,1029241,68,Desktop,Opera,7,12,Electronics,13476.42,COD,Gold,Organic,Monday,0,0
5909,35,Other,Mumbai,888659,85,Mobile,Chrome,19,28,Beauty,12409.16,Credit Card,Gold,Referral,Tuesday,8,0
